iHLD LoP ID,Nama Proyek,Port Plan,Port Real,Total BOQ,Capex per Port,Area TSEL,Regional TSEL,Branch TSEL,PT,Mitra,Prioritas per Branch,Cek WO,Flag,cek go live 1 sept,cek drop PT2,flag,Bracnh Fokus,Prioritas 20 Branch,Cek 115K,Status Kontruksi,Status Material,Plan K12,Plan K24,Plan ETA,Plan GL,Grouping Kendala,Keterangan,,Status GD TA,Status GL,Plan GL xl,Keterangan,PORT AANWIJZING,NILAI WO+IZIN/QE+REDESAIN,CPP
12054910,"TSM,GRU,PT2,GARUT_103817_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,319,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12054930,"TSM,PMP,PT2,GARUT_121821_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,321,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12054936,"TSM,GRU,PT2,GARUT_112573_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,322,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12054967,"TSM,GRU,PT2,GARUT_121347_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,323,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12054991,"TSM,GRU,PT2,GARUT_103692_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,324,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12055009,"TSM,GRU,PT2,GARUT_4099_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,326,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12055022,"TSM,GRU,PT2,GARUT_59481_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,327,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12055039,"TSM,GRU,PT2,GARUT_77423_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,329,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12055052,"TSM,GRU,PT2,GARUT_112549_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,330,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12055067,"TSM,GRU,PT2,GARUT_129651_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,331,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12055197,"TSM,PMP,PT2,GARUT_51177_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,333,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12055210,"TSM,PMP,PT2,GARUT_69090_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,334,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12055298,"TSM,PMP,PT2,GARUT_138718_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,335,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12055470,"TSM,PMP,PT2,GARUT_95677_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,337,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12055489,"TSM,PMP,PT2,GARUT_69176_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,338,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12055555,"TSM,PMP,PT2,GARUT_60178_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,339,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12055583,"TSM,CKJ,PT2,GARUT_77689_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,340,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,PT1 - Disolusikan Dengan Alpro Lain,,,,,#N/A,,,,
12075821,"TSM,GRU,PT2,GARUT_68427_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,348,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12076048,"TSM,GRU,PT2,GARUT_122583_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,349,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12076104,"TSM,CKJ,PT2,GARUT_155273_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,350,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12076139,"TSM,CKJ,PT2,GARUT_121823_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,351,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12076156,"TSM,PMP,PT2,GARUT_33104_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,352,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12076171,"TSM,CKJ,PT2,GARUT_13840_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,353,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
12078415,"TSM,KDN,PT2,GARUT_31775_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,360,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,Core Distribusi Habis,,,,,#N/A,,,,
12078435,"TSM,KDN,PT2,GARUT_137679_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,362,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12078461,"TSM,KDN,PT2,GARUT_94590_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,363,11. PT2/Batch 3,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12078488,"TSM,KDN,PT2,GARUT_120826_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,364,13. PT2/Batch 5,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12078519,"TSM,KDN,PT2,GARUT_41007_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,365,13. PT2/Batch 5,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12081993,"TSM,GRU,PT2,GARUT_95094_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,370,13. PT2/Batch 5,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12082030,"TSM,GRU,PT2,GARUT_50435_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,371,13. PT2/Batch 5,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12082155,"TSM,CBT,PT2,GARUT_40928_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,372,13. PT2/Batch 5,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,PT1 - Disolusikan Dengan Alpro Lain,,,,,#N/A,,,,
12082174,"TSM,CBT,PT2,GARUT_3571_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,373,13. PT2/Batch 5,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12082189,GARUT_13216_H2_2025,8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,374,13. PT2/Batch 5,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12082200,"TSM,KDN,PT2GARUT_112200_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,375,13. PT2/Batch 5,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12082236,"TSM,LAG,PT2,GARUT_162599_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,376,13. PT2/Batch 5,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12082248,"TSM,LAG,PT2,GARUT_128922_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,377,13. PT2/Batch 5,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12082263,"TSM,MLB,PT2,GARUT_3596_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,378,13. PT2/Batch 5,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12082325,"TSM,MLB,PT2,GARUT_76955_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,382,13. PT2/Batch 5,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12082356,"TSM,MLB,PT2,GARUT_40888_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,383,13. PT2/Batch 5,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12082456,"TSM,MLB,PT2,GARUT_3503_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,384,13. PT2/Batch 5,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043357,"TSM,GRU,PT2,GARUT_41483_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,222,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043374,"TSM,CKJ,PT2,GARUT_42083_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,223,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043386,"TSM,GRU,PT2,GARUT_22997_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,224,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043413,"TSM,CKJ,PT2,GARUT_69121_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,225,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043431,"TSM,GRU,PT2,GARUT_77669_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,226,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043461,"TSM,CKJ,PT2,GARUT_51075_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,227,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043462,"TSM,GRU,PT2,GARUT_171773_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,228,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043494,"TSM,GRU,PT2,GARUT_77636_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,229,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043526,"TSM,GRU,PT2,GARUT_112782_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,230,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043556,"TSM,CKJ,PT2,GARUT_112850_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,231,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043572,"TSM,GRU,PT2,GARUT_104016_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,232,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043583,"TSM,CKJ,PT2,GARUT_104062_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,233,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043609,"TSM,CKJ,PT2,GARUT_86491_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,234,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043613,"TSM,GRU,PT2,GARUT_146694_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,235,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043644,"TSM,CKJ,PT2,GARUT_77922_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,236,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043665,"TSM,CKJ,PT2,GARUT_68968_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,237,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043672,"TSM,GRU,PT2,GARUT_155007_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,238,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043693,"TSM,CKJ,PT2,GARUT_113056_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,239,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043701,"TSM,GRU,PT2,GARUT_138225_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,240,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043726,"TSM,GRU,PT2,GARUT_155060_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,241,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043749,"TSM,CKJ,PT2,GARUT_78051_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,242,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043750,"TSM,GRU,PT2,GARUT_23005_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,243,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043786,"TSM,GRU,PT2,GARUT_68550_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,245,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043800,"TSM,CKJ,PT2,GARUT_130166_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,246,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043820,"TSM,GRU,PT2,GARUT_68557_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,247,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043839,"TSM,CKJ,PT2,GARUT_130418_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,248,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043849,"TSM,GRU,PT2,GARUT_86242_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,249,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043876,"TSM,GRU,PT2,GARUT_171596_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,250,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043879,"TSM,CKJ,PT2,GARUT_69279_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,251,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043954,"TSM,GRU,PT2,GARUT_103849_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,252,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12043992,"TSM,GRU,PT2,GARUT_77434_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,254,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12044000,"TSM,CKJ,PT2,GARUT_155123_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,255,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12044027,"TSM,GRU,PT2,GARUT_146657_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,256,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12044063,"TSM,GRU,PT2,GARUT_59509_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,257,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12044087,"TSM,GRU,PT2,GARUT_68426_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,258,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12044108,"TSM,GRU,PT2,GARUT_121158_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,259,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12044195,"TSM,GRU,PT2,GARUT_77270_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,260,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12044209,"TSM,GRU,PT2,GARUT_41259_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,261,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12045260,"TSM,KDN,PT2,GARUT_137750_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,263,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12045434,"TSM,KDN,PT2,GARUT_59242_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,269,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12045497,"TSM,KDN,PT2,GARUT_59155_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,270,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12045525,"TSM,KDN,PT2,GARUT_94666_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,271,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12045565,"TSM,KDN,PT2,GARUT_94665_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,272,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12045594,"TSM,KDN,PT2,GARUT_154489_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,273,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12045616,"TSM,PMP,PT2,GARUT_122568_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,274,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
12045619,"TSM,LAG,PT2,GARUT_40837_H2_2025",8,  -   ,2207915,275.989.375,AREA 2,JABAR,TASIKMALAYA,PT2,Telkom Akses,275,16. PT2/Batch 6 thp 1,Prio September,NY Go Live,0,Y,y,20 Branch,#N/A,01. Persiapan,Ready,,,,,,,,,,#N/A,,,,
